Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,01/04/2016,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900000006,"193,576.60",Employee Training,DL1 9HN,,,,
HMRC,HMRC,01/04/2016,Proprietry sys maint,Information Management Services,DWP,5100000672,"56,034.94",Government Gateway - fixed charges for SDT Onboarding (Sep 15-Jan 16),FY5 3TA,,,,
HMRC,HMRC,01/04/2016,Research (VAT rec),Business Customer & Strategy,NATIONAL CENTRE FOR SOCIAL RESEARCH,5100000683,"161,582.40",Hidden Economy (KAI) (from 14/15) Phases 1 & 2,EC1V 0AX,,,,
HMRC,HMRC,01/04/2016,Research (VAT rec),HMRC Process Transformation,TNS - BMRB,5100000717,"41,995.80",Customer Research,W5 1UA,,,,
HMRC,HMRC,01/04/2016,Maj AW non-struc VAT,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100000758,"493,921.02",Essential works carried out at Trinity Bridge House Manchester,S81 7QF,,,,
HMRC,HMRC,01/04/2016,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100101873,"-30,289.39",Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,01/04/2016,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100103347,"378,180.00",Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,01/04/2016,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100103349,"390,180.00",Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,04/04/2016,Dept forms Non Stock,PT Director,WILLIAMS LEA LTD,5100000789,"47,455.43",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,04/04/2016,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100000861,"39,275.40",Research on Pension Tax Relief,SE1 1PY,,,,
HMRC,HMRC,04/04/2016,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100000873,208.98,Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,04/04/2016,Software coding,Information Management Services,LIFECYCLE SOURCING LTD,5100000873,"36,000.00",Charges for IT Specialists,CF23 8AA,,,,
HMRC,HMRC,04/04/2016,IT consultancy,Information Management Services,EQUAL EXPERTS UK LTD,5100000923,"38,280.00",Banking Migration - Equal Experts,WC1H 9BB,,,,
HMRC,HMRC,04/04/2016,IT consultancy,Information Management Services,EQUAL EXPERTS UK LTD,5100000925,"59,595.00",Customs Declaration Services - Equal Experts,WC1H 9BB,,,,
HMRC,HMRC,04/04/2016,Dept forms Non Stock,PT Director,WILLIAMS LEA LTD,5100103131,"25,757.10",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,04/04/2016,Dept forms Non Stock,PT Director,WILLIAMS LEA LTD,5100103137,"38,680.82",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,04/04/2016,Dept forms Non Stock,PT Director,WILLIAMS LEA LTD,5100103139,"36,127.15",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,04/04/2016,Dept forms Non Stock,PT Director,WILLIAMS LEA LTD,5100103140,"35,700.11",Williams Lea is HMRC's Print Vendor Partner,WF6 1TN,,,,
HMRC,HMRC,05/04/2016,Maj AW non-struc VAT,Estates & Support Services,PARAGON INTERIORS GROUP PLC,5100000975,"38,073.49",Essential works carried out in relation to the Showcase at Barkley House Nottingham,NG8 6PX,,,,
HMRC,HMRC,05/04/2016,Data Purchases,Risk & Intelligence,TREBLE 5 TREBLE 1 LTD,5100001045,"36,000.00",Annual HMRC payment to Crimestoppers. Crimestoppers is a charity funded through donations from UK police forces and the main national law enforcement agencies. Through the free-phone and online services Crimestoppers provides a route for the public to volunteer anonymous information to all agencies. As one of the key law enforcement partners HMRC supports Crimestoppers and receives intelligence which may be used to investigate tax evasion and serious organised crime. ,SM6 6BG,,,,
HMRC,HMRC,05/04/2016,Research (VAT rec),Knowledge Analysis & Intelligence,IFF RESEARCH LTD,5100001047,"38,412.00",Research into large businesses' experiences of dealing with HMRC,N1 6DD,,,,
HMRC,HMRC,05/04/2016,Gov Bank Serv Charge,Corporate Finance,CITIBANK NA,5100001118,"46,699.06",Monthly bank charges for incurred for transactions in and out of HMRC,E14 5LB,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,WOLVERHAMPTON CITY COUNCIL,5100001149,"1,988.00",Annual business rates paid to council,WV1 1RZ,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,WOLVERHAMPTON CITY COUNCIL,5100001149,"196,812.00",Annual business rates paid to council,WV1 1RZ,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,THURROCK COUNCIL,5100001150,"86,478.00",Annual business rates paid to council,RM17 6LT,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,STRATFORD-ON-AVON DISTRICT COUNCIL,5100001151,"66,598.00",Annual business rates paid to council,CV37 6HX,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,LONDON BOROUGH OF BARNET COUNCIL,5100001154,"8,737.30",Annual business rates paid to council,NN3 0DA,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,LONDON BOROUGH OF BARNET COUNCIL,5100001154,"209,695.20",Annual business rates paid to council,NN3 0DA,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,SPELTHORNE BOROUGH COUNCIL,5100001157,"10,238.20",Annual business rates paid to council,TW18 1UY,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,SPELTHORNE BOROUGH COUNCIL,5100001157,"117,739.30",Annual business rates paid to council,TW18 1UY,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,LEEDS CITY COUNCIL,5100001158,"11,890.73",Annual business rates paid to council,LS2 8JR,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,LEEDS CITY COUNCIL,5100001158,"204,304.27",Annual business rates paid to council,LS2 8JR,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,MEDWAY COUNCIL,5100001159,"67,095.00",Annual business rates paid to council,ME2 4AU,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,MEDWAY COUNCIL,5100001161,"109,340.00",Annual business rates paid to council,ME2 4AU,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,MEDWAY COUNCIL,5100001163,"57,652.00",Annual business rates paid to council,ME2 4AU,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,TENDRING DISTRICT COUNCIL,5100001167,675.92,Annual business rates paid to council,CO15 1TN,,,,
HMRC,HMRC,05/04/2016,Business Rates,Estates & Support Services,TENDRING DISTRICT COUNCIL,5100001167,"66,916.08",Annual business rates paid to council,CO15 1TN,,,,
