Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier postcode,Supplier Type,Contract,Project Code,Expenditure
HMRC,HMRC,01/05/2012,Conference centers,Central Policy,Carlson Wagonlit Travel,1900015509,"£18,984.48",Venue hire for selection testing for HMRC graduate recruitment,EN6 5RF,,,,
HMRC,HMRC,01/05/2012,Conference centers,Central Policy,Carlson Wagonlit Travel,1900015509,"£8,075.80",Venue hire for selection testing for HMRC graduate recruitment,EN6 5RF,,,,
HMRC,HMRC,01/05/2012,Samplng & Analytical,Specialist Investigations (SI),L G C Ltd,5100008683,"£79,199.88",Forensic Services,TW11 0LY,,,,
HMRC,HMRC,01/05/2012,Research (VAT rec),Knowledge Analysis & Intelligence,TNS-BMRB,5100008724,"£47,700.00",Survey of perceptions of tax compliance among individuals and Small and Medium Enterprises ,W5 1UA,,,,
HMRC,HMRC,01/05/2012,Court Fees,Debt Management & Banking,The Insolvency Service,5100008731,"£215,835.00",Court Fees,B2 4UP,,,,
HMRC,HMRC,01/05/2012,Storage (non enfmnt),Benefits & Credits Delivery,Iron Mountain (UK) Ltd,5100008749,"£62,704.38",Secure storage of Tax Credit & Child Benefit Claims/Papers,EH54 7DF,,,,
HMRC,HMRC,01/05/2012,Storage (non enfmnt),Benefits & Credits Delivery,Iron Mountain (UK) Ltd,5100008750,"£25,156.09",Secure destruction of Tax Credit papers in line with retention policy,EH54 7DF,,,,
HMRC,HMRC,01/05/2012,Debt collection serv,Debt Management & Banking,iQor holdings Limited,5100008754,"£433,094.21",Debt Collection Services,PR1 3EL,,,,
HMRC,HMRC,02/05/2012,Dept forms Stock,Commercial Directorate,Williams Lea Limited,5100008814,"£31,113.60",Purchase of HMRC Tax credit forms ,WF6 1TN,,,,
HMRC,HMRC,02/05/2012,Gasoline or Petrol,Criminal Investigations,Allstar Business Solutions Ltd,5100009165,"£50,053.28",Vehicle Fleet Costs,SN5 6PE,,,,
HMRC,HMRC,02/05/2012,Recruitment services,People Function,Parity Solutions Limited,5100009393,"£79,876.19",Service charges for use of IT system to run the Fast Stream scheme,SW19 3RU,,,,
HMRC,HMRC,02/05/2012,Recruitment services,People Function,Parity Solutions Limited,5100009447,"£95,421.68",Service charges for use of IT system to run the Fast Stream scheme,SW19 3RU,,,,
HMRC,HMRC,02/05/2012,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100009502,"£90,426.90",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,02/05/2012,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100009507,"£114,118.98",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,02/05/2012,Storage (non enfmnt),Estates & Support Services,Derwent Facilities Management Ltd,5100009510,"£74,787.20",Charges for office support services (storage post room messenger secretarial),HG2 8QT,,,,
HMRC,HMRC,02/05/2012,Build/cont insurance,Estates & Support Services,HM Land Registry,5100009518,"£58,090.77",Building insurance,CR0 2AQ
HMRC,HMRC,02/05/2012,Build/cont insurance,Estates & Support Services,HM Land Registry,5100009518,"£8,680.23",Building insurance,CR0 2AQ
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100009534,"£233,580.00",A tax on business premises levied to finance local authorities.,EH1 1UF
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100009536,"£281,212.00",A tax on business premises levied to finance local authorities.,EH1 1UF
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,South Lanarkshire Council,5100009539,"£308,692.00",A tax on business premises levied to finance local authorities.,ML3 0XJ
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,South Ayrshire Council,5100009544,"£74,081.50",A tax on business premises levied to finance local authorities.,KA7 2PL
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,North Lanarkshire Council,5100009546,"£559,718.99",A tax on business premises levied to finance local authorities.,ML1 1SH
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,North Lanarkshire Council,5100009546,"£150,181.01",A tax on business premises levied to finance local authorities.,ML1 1SH
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,Aberdeen City Council,5100009547,"£182,872.86",A tax on business premises levied to finance local authorities.,AB23 8AQ
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,Aberdeen City Council,5100009547,"£14,067.14",A tax on business premises levied to finance local authorities.,AB23 8AQ
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,London Borough of Enfield,5100009551,"£92,748.73",A tax on business premises levied to finance local authorities.,EN1 3XW
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,London Borough of Enfield,5100009551,"£87,696.27",A tax on business premises levied to finance local authorities.,EN1 3XW
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100009554,"£129,385.00",A tax on business premises levied to finance local authorities.,EH1 1UF
HMRC,HMRC,02/05/2012,GovDept Serv(VAT Ex),Risk & Intelligence,Foreign and Commonwealth Office,5100009560,"£31,905.92",Payment for costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,South Lanarkshire Council,5100009568,"£50,380.00",A tax on business premises levied to finance local authorities.,ML3 0XJ
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,Glasgow City Council,5100009572,"£35,724.00",A tax on business premises levied to finance local authorities.,G1 1JE
HMRC,HMRC,02/05/2012,Business Rates,Estates & Support Services,Fife Council,5100009577,"£78,017.59",A tax on business premises levied to finance local authorities.,KY7 5LT
