Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract,Project Code,Expenditure
HMRC,HMRC,01/05/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100007422,"£10,833,398.38",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA,,,,
HMRC,HMRC,01/05/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100007422,"£4,212,988.25",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA,,,,
HMRC,HMRC,01/05/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100007428,"£70,315.30",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA,,,,
HMRC,HMRC,01/05/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100007428,"£27,344.83",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA,,,,
HMRC,HMRC,01/05/2013,Depart Booklet Stk,Information Management Services,WILLIAMS LEA LTD,5100007564,"£26,925.08",Payment for generic stock,WF6 1TN,,,,
HMRC,HMRC,01/05/2013,Recruitment services,Solicitors Office,TMP (UK) LTD,5100008448,"£36,000.00",Recruitment costs for new lawyers,W1T 7RQ,,,,
HMRC,HMRC,01/05/2013,Business Rates,Estates & Support Services,PRESTON BOROUGH COUNCIL,5100008609,"£144,126.00",Business rates payable for 2013/14,PR1 2GD,,,,
HMRC,HMRC,01/05/2013,Business Rates,Estates & Support Services,PRESTON BOROUGH COUNCIL,5100008609,"£44,274.00",Business rates payable for 2013/14,PR1 2GD,,,,
HMRC,HMRC,02/05/2013,Business Rates,Estates & Support Services,SLOUGH BOROUGH COUNCIL,5100008612,"£101,216.02",Business rates payable for 2013/14,SL1 3UQ,,,,
HMRC,HMRC,02/05/2013,Business Rates,Estates & Support Services,SLOUGH BOROUGH COUNCIL,5100008612,"£12,765.98",Business rates payable for 2013/14,SL1 3UQ,,,,
HMRC,HMRC,02/05/2013,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100009313,"£766,092.75",Property valuations in respect of Inheritance Tax and other Tax cases,W1D 5BU,,,,
HMRC,HMRC,02/05/2013,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100009346,"£97,215.60",A survey of customers' experience of dealing with HMRC and the tax system.,W5 1UA,,,,
HMRC,HMRC,02/05/2013,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100009351,"£121,674.00",A survey of customers' experience of dealing with HMRC and the tax system.,W5 1UA,,,,
HMRC,HMRC,02/05/2013,Proprietry sys maint,Information Management Services,DWP,5100009359,"£135,990.24",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW,,,,
HMRC,HMRC,02/05/2013,Proprietry sys maint,Information Management Services,DWP,5100009359,"£18,760.72",Charges for Live running testing support maintenance or changes to the child benefit computer system,CF14 3UW,,,,
HMRC,HMRC,02/05/2013,Nat Pst Del Ser NVAT,Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100009364,"£95,956.33",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,02/05/2013,Nat Pst Del Ser(VAT),Commercial Directorate,G3 WORLDWIDE (UK) LTD,5100009364,"£86,189.09",Delivery of HMRC overseas mail,UB2 5LF
HMRC,HMRC,03/05/2013,Equipment & machiner,Debt Management & Banking,KODAK LTD,5100009514,"£28,103.62",Office machinery Maintenance,HP2 7YU
HMRC,HMRC,03/05/2013,Equipment & machiner,Debt Management & Banking,OPEX CORPORATION,5100009561,"£46,013.36",Office machinery Maintenance,BL1 4AY
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100009686,"£1,201,375.77",Business rates payable for 2013/14,M27 2AW
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100009686,"£202,100.60",Business rates payable for 2013/14,M27 2AW
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,RATE COLLECTION AGENCY,5100009689,"£720,317.04",Business rates payable for 2013/14,BT1 AHH
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,RATE COLLECTION AGENCY,5100009689,"£405,178.33",Business rates payable for 2013/14,BT1 AHH
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,THE HIGHLAND COUNCIL,5100009691,"£82,865.38",Business rates payable for 2013/14,IV3 5YX
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,THE HIGHLAND COUNCIL,5100009691,"£66,441.62",Business rates payable for 2013/14,IV3 5YX
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,RATE COLLECTION AGENCY,5100009692,"£262,083.90",Business rates payable for 2013/14,BT1 AHH
HMRC,HMRC,03/05/2013,Business Rates,Estates & Support Services,RATE COLLECTION AGENCY,5100009692,"£147,422.19",Business rates payable for 2013/14,BT1 AHH
HMRC,HMRC,07/05/2013,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100009695,"£491,874.72",Business rates payable for 2013/14,M27 2AW
HMRC,HMRC,07/05/2013,Business Rates,Estates & Support Services,SALFORD CITY COUNCIL,5100009695,"£82,745.28",Business rates payable for 2013/14,M27 2AW
HMRC,HMRC,07/05/2013,Business Rates,Estates & Support Services,DUMFRIES & GALLOWAY COUNCIL,5100009698,"£64,998.00",Business rates payable for 2013/14,DG1 2HP
HMRC,HMRC,07/05/2013,Recruitment services,HR,SPECIALIST COMPUTER CTR,5100009750,"£66,303.90",Specialist Computer Centre (SCC) is the main contractor for recruitment of the 2013 Civil Service Fast Stream intake this invoice covers assessor costs & candidate T&S costs.,B11 2LE
HMRC,HMRC,07/05/2013,Proprietry sys maint,Information Management Services,DWP,5100009766,"£58,499.11",Activation PINS & user ID card production recharges (Mar 13),CF14 3UW
HMRC,HMRC,07/05/2013,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100009767,"£283,918.80",Business rates payable for 2013/14,G1 1JE
