Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract,Project Code,Expenditure
HMRC,HMRC,03/03/2014,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100095378,"£244,840.00",Court Fees,B4 6FD,,,,
HMRC,HMRC,03/03/2014,Research (VAT rec),Knowledge Analysis & Intelligence,NATIONAL CENTRE FOR SOCIAL RESEARCH,5100095441,"£42,826.80",Report from the panel study of tax credit customers,EC1V 0AX,,,,
HMRC,HMRC,04/03/2014,OGD costs,Estates & Support Services,DWP,5100095483,"£36,505.43",Monthly invoice charge for the properties HM Revenue & Customs occupy on the Department for Work & Pensions estate,CF14 3UW,,,,
HMRC,HMRC,04/03/2014,Rent,Estates & Support Services,MUNROE K,5100095489,"£121,618.50",Monthly rent payment payable to the Landlord,WC2E 9DH,,,,
HMRC,HMRC,04/03/2014,Landlord Charges,Estates & Support Services,MUNROE K,5100095489,"£26,844.36",Standard Landlord Service Charge payable to the Landlord,WC2E 9DH,,,,
HMRC,HMRC,04/03/2014,Rent,Estates & Support Services,MUNROE K,5100095489,"£11,881.50",Monthly rent payment payable to the Landlord,WC2E 9DH,,,,
HMRC,HMRC,04/03/2014,Landlord Charges,Estates & Support Services,MUNROE K,5100095489,"£2,654.94",Standard Landlord Service Charge payable to the Landlord,WC2E 9DH,,,,
HMRC,HMRC,04/03/2014,OGD Costs,Estates & Support Services,TELFORD PROPERTIES 2003 LTD,5100095502,"£66,771.00",Monthly invoice charge for the properties HM Revenue & Customs occupy on the Telford estate,JE4 8PU,,,,
HMRC,HMRC,04/03/2014,Marketing Promotion,Corporate Communications,M4C,5100095512,"£690,089.83",Tax Evasion media buying,WC1X 8RX,,,,
HMRC,HMRC,04/03/2014,Marketing Promotion,Corporate Communications,M4C,5100095512,£533.72,Tax Evasion media buying,WC1X 8RX,,,,
HMRC,HMRC,04/03/2014,Debt coll serv (DEL),Debt Management & Banking,TDX GROUP LTD,5100095546,"£45,934.92",Debt Collection Services,NG1 5FS,,,,
HMRC,HMRC,04/03/2014,Dept forms Stock,Information Management Solutions,WILLIAMS LEA LTD,5100095567,"£38,597.86",Payment for generic stock,WF6 1TN,,,,
HMRC,HMRC,04/03/2014,Dept forms Stock,Information Management Solutions,WILLIAMS LEA LTD,5100095569,"£28,068.30",Payment for generic stock,WF6 1TN,,,,
HMRC,HMRC,04/03/2014,Dept forms Stock,Information Management Solutions,WILLIAMS LEA LTD,5100095570,"£31,595.62",Payment for generic stock,WF6 1TN,,,,
HMRC,HMRC,04/03/2014,Dept forms Stock,PT Customer Product & Process,WILLIAMS LEA LTD,5100095571,"£26,100.00",Print and Post,WF6 1TN,,,,
HMRC,HMRC,04/03/2014,Mail/pickup del(VAT),Commercial Directorate,DWP,5100096036,"£40,016.39",Payment for combined delivery services with DWP,CF14 3UW
HMRC,HMRC,04/03/2014,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100096073,"£26,929.21",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
HMRC,HMRC,05/03/2014,Debt coll serv (DEL),Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100096217,"£41,913.55",Debt Collection Services,CR7 6YY
HMRC,HMRC,05/03/2014,Debt coll serv (DEL),Debt Management & Banking,DRYDENSFAIRFAX SOLICITORS,5100096351,"£50,079.88",Debt Collection Services,LS2 8BX
HMRC,HMRC,05/03/2014,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100096489,"£32,051.22",Secure storage of Tax Credit Claims/Papers,EH54 7DF
HMRC,HMRC,05/03/2014,Storage (non enfmnt),Benefits & Credits Delivery,IRON MOUNTAIN (UK) LTD,5100096492,"£35,859.50",Secure storage of Tax Credit Claims/Papers,EH54 7DF
HMRC,HMRC,05/03/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£958,565.81",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£519,062.94",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£162,090.58",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£112,258.19",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£78,592.18",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£53,097.57",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£15,111.63",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£5,400.91",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£1,710.83",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,"£1,709.52",Utility payment,WD17 1HN
HMRC,HMRC,05/03/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096579,£642.13,Utility payment,WD17 1HN
HMRC,HMRC,06/03/2014,Data Purchases,Risk & Intelligence,HOME OFFICE IMMIGRATION & NATIONALI,5100096530,"£55,427.37",Payment for HMRC access to Police National database,NP20 9BB
HMRC,HMRC,06/03/2014,Disposal Seized Gds,Specialist Investigations (SI),ENVA NORTHERN IRELAND LTD,5100096637,"£144,000.00",Outsources services for storage and disposal of seized goods ,BT24 8LS
HMRC,HMRC,06/03/2014,Promotional services,Corporate Communications,M4C,5100096646,"£346,367.10",Self Assessment media buying,WC1X 8RX
HMRC,HMRC,06/03/2014,Promotional services,Corporate Communications,M4C,5100096646,£251.43,Self Assessment media buying,WC1X 8RX
HMRC,HMRC,06/03/2014,Recruitment services,HR,SPECIALIST COMPUTER CTR ,5100096679,"£66,258.00",Specialist Computer Centre (SCC) is the main IT contractor for the 2013 Civil Service Fast Stream intake. The invoice covers the monthly support maintenance charge for February in accordance with the terms and conditions of the contract.,B11 2LE
HMRC,HMRC,06/03/2014,Recruitment services,HR,SPECIALIST COMPUTER CTR ,5100096681,"£163,762.64",Parity Expenses for February (part 1) - Assessor fees T&S candidate T&S,B11 2LE
HMRC,HMRC,06/03/2014,OHS,HR,RIGHT CORECARE,5100096730,"£27,410.22",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,06/03/2014,OHS,HR,RIGHT CORECARE,5100096731,"£30,289.36",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,07/03/2014,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096477,"£56,000.00",Monthly rent payment payable to the Landlord,WD17 1HN
HMRC,HMRC,07/03/2014,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096477,"£53,996.13",Standard Landlord Service Charge payable to the Landlord,WD17 1HN
HMRC,HMRC,07/03/2014,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096479,"£107,520.00",Monthly rent payment payable to the Landlord,WD17 1HN
HMRC,HMRC,07/03/2014,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096479,"£12,480.00",Monthly rent payment payable to the Landlord,WD17 1HN
HMRC,HMRC,07/03/2014,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096479,£785.17,Standard Landlord Service Charge payable to the Landlord,WD17 1HN
HMRC,HMRC,07/03/2014,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100096479,£87.24,Standard Landlord Service Charge payable to the Landlord,WD17 1HN
