Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,03/11/2014,Research (VAT rec),Business Customer & Strategy,TNS - BMRB,5100057371,46839,Tax Agent Segmentation Research,W5 1UA,,,,
HMRC,HMRC,03/11/2014,Prof bodies subs,Finance & Internal Audit,PRICEWATERHOUSECOOPERS LLP,5100057407,27240,Annual subscription (unlimited users) fees.  The site contains Accounting Standards plus the PwC Manual of Accounting (which is not available from any other source),WC2N 6RH,,,,
HMRC,HMRC,05/11/2014,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100057703,58264.98,Vehicle Fleet Services,SN5 6PS,,,,
HMRC,HMRC,05/11/2014,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100057783,197515,Court Fees,B4 6FD,,,,
HMRC,HMRC,05/11/2014,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100057787,72247.39,Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,05/11/2014,Govt dept services,S&ID,Ministry of Defence,5100057820,44860.24,Vetting Services,L2 3YL,,,,
HMRC,HMRC,05/11/2014,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100057824,146188.8,Sampling & Analysis for Oils teams,TW11 0LY,,,,
HMRC,HMRC,05/11/2014,Legal Info Services,Information Management Services,EVERSHEDS LLP,5100057826,124894.2,Charges for legal specialists - October 2014,B3 2PP,,,,
HMRC,HMRC,05/11/2014,OHS,HR,RIGHT CORECARE,5100057834,30289.36,Outsourced contract for welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,05/11/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,641,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,1373.53,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,3413.2,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,5255.51,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,13305.55,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,36038.88,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/11/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,46401.78,Utility payment,WD17 1HN
HMRC,HMRC,05/11/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,71253.9,Utility payment,WD17 1HN
HMRC,HMRC,05/11/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,159086.72,Utility payment,WD17 1HN
HMRC,HMRC,05/11/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,217386.55,Utility payment,WD17 1HN
HMRC,HMRC,05/11/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100057840,1894087.19,Utility payment,WD17 1HN
HMRC,HMRC,05/11/2014,Nat Pst Del Ser(VAT),Finance & Internal Audit,ROYAL MAIL WHOLESALE,5100057842,364.36,Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,05/11/2014,Nat Pst Del Ser NVAT,Finance & Internal Audit,ROYAL MAIL WHOLESALE,5100057842,1761528.62,Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,05/11/2014,Nat Pst Del Ser NVAT,Finance & Internal Audit,ROYAL MAIL WHOLESALE,5100057843,-172024.19,Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,05/11/2014,Nat Pst Del Ser(VAT),Finance & Internal Audit,ROYAL MAIL WHOLESALE,5100057843,-33.77,Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,05/11/2014,Nat Pst Del Ser NVAT,Finance & Internal Audit,ROYAL MAIL,5100057844,2295.97,Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,05/11/2014,Nat Pst Del Ser NVAT,Finance & Internal Audit,ROYAL MAIL,5100057844,23461.41,Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,05/11/2014,Nat Pst Del Ser(VAT),Finance & Internal Audit,ROYAL MAIL,5100057844,458326.3,Payment for mail sorting and delivery services,PE4 5BR
HMRC,HMRC,05/11/2014,Dept forms Stock,Information Management Services,WILLIAMS LEA LTD,5100058236,33298.2,Generic Stock,WF6 1TN
HMRC,HMRC,05/11/2014,OHS,HR,RIGHT CORECARE,5100058243,27410.22,Outsourced contract for welfare and help-line services,PO15 7AL
HMRC,HMRC,05/11/2014,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100058251,95188.61,Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ
