Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,01/11/2011,Data Purchases,Risk & Intelligence,National Policing Improvement Agenc,5100064268,"£45,720.36",HMRC access to Police National Computer system,RG27 0JW,,,,
HMRC,HMRC,01/11/2011,Marketing Promotion,Communications & Marketing,TMP(UK) Ltd,5100064285,"£95,792.63",Publicity and Advertising Costs involved in the Graduate Recruitment Exercise,W1T 7RQ,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100064306,"£61,067.00",A tax on business premises  levied to finance local authorities,TF3 4LP,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Salford City Council,5100064324,"£129,034.00",A tax on business premises  levied to finance local authorities,M27 5AW,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Salford City Council,5100064325,"£52,826.00",A tax on business premises  levied to finance local authorities,M27 5AW,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Birmingham City Council,5100064345,"£33,099.00",A tax on business premises  levied to finance local authorities,B4 7AB,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Bournemouth Borough Council,5100064355,"£31,239.00",A tax on business premises  levied to finance local authorities,BH2 6EB,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Bradford Council,5100064357,"£35,073.00",A tax on business premises  levied to finance local authorities,BD1 1HX,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Bradford Council,5100064358,"£54,558.00",A tax on business premises  levied to finance local authorities,BD1 1HX,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Nottingham City Council,5100064365,"£124,713.00",A tax on business premises  levied to finance local authorities,NG1 4XX,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Bristol City Council,5100064373,"£32,908.00",A tax on business premises  levied to finance local authorities,BS99 1ZG,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Cardiff County Council,5100064377,"£90,308.00",A tax on business premises  levied to finance local authorities,CF10 3WD,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Sefton Mbc,5100064406,"£37,022.00",A tax on business premises  levied to finance local authorities,L20 3FD,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Sefton Mbc,5100064407,"£38,321.00",A tax on business premises  levied to finance local authorities,L20 3FD,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Sheffield City Council,5100064408,"£37,671.00",A tax on business premises  levied to finance local authorities,S1 1UY,,,,
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,City of  Westminster,5100064417,"£114,434.00",A tax on business premises  levied to finance local authorities,SW1E 6QY
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,City of  Westminster,5100064419,"£162,807.00",A tax on business premises  levied to finance local authorities,SW1E 6QY
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,City of  Westminster,5100064421,"£41,903.00",A tax on business premises  levied to finance local authorities,SW1E 6QY
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Coventry City Council,5100064424,"£52,826.00",A tax on business premises  levied to finance local authorities,CV1 5RR
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,South Lanarkshire Council,5100064433,"£93,095.00",A tax on business premises  levied to finance local authorities,ML3 0XJ
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,South Lanarkshire Council,5100064436,"£29,184.20",A tax on business premises  levied to finance local authorities,ML3 0XJ
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Southend Borough Council,5100064439,"£51,527.00",A tax on business premises  levied to finance local authorities,SS2 6AN
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Sunderland City Council,5100064460,"£74,043.00",A tax on business premises  levied to finance local authorities,SR5 9BJ
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Dundee City Council,5100064468,"£28,111.50",A tax on business premises  levied to finance local authorities,DD1 3YN
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Glasgow City Council,5100064477,"£36,805.00",A tax on business premises  levied to finance local authorities,G1 1JE
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Glasgow City Council,5100064478,"£30,310.00",A tax on business premises  levied to finance local authorities,G1 1JE
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Ipswich Borough Council,5100064493,"£26,630.00",A tax on business premises  levied to finance local authorities,IP1 2DE
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Leicester City Council,5100064504,"£25,114.00",A tax on business premises  levied to finance local authorities,LE1 6HL
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Liverpool City Council,5100064511,"£48,063.00",A tax on business premises  levied to finance local authorities,L69 2DX
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Liverpool City Council,5100064512,"£25,547.00",A tax on business premises  levied to finance local authorities,L69 2DX
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Liverpool City Council,5100064513,"£33,558.00",A tax on business premises  levied to finance local authorities,L69 2DX
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,Liverpool City Council,5100064514,"£103,920.00",A tax on business premises  levied to finance local authorities,L69 2DX
HMRC,HMRC,01/11/2011,Business Rates,Estates & Support Services,London Borough of Camden,5100064521,"£243,677.00",A tax on business premises  levied to finance local authorities,WC1H 8NH
