Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,01/09/2014,Prof bodies subs,Customs Directorate,WORLD CUSTOMS ORGANIZATION,1900180327,"415,613.78",Annual Subscrpition to the World Customs Organisation,1210,,,,
HMRC,HMRC,01/09/2014,Legal Service Sol's,Solicitors Office,HOWES PERCIVAL SOLICITORS,5100038779,"47,703.88",Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD,,,,
HMRC,HMRC,01/09/2014,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100039731,"118,731.91",Courier Services,BL8 9AR,,,,
HMRC,HMRC,02/09/2014,Employee education,HR,UNIVERSITY OF BATH,5100039645,"1,685.15",Various courses for Leadership & Management which will have been authorised by the budget holder and authorised approver. ,BA2 7AY,,,,
HMRC,HMRC,02/09/2014,Employee education,HR,UNIVERSITY OF BATH,5100039645,"24,000.00",Various courses for Leadership & Management which will have been authorised by the budget holder and authorised approver. ,BA2 7AY,,,,
HMRC,HMRC,02/09/2014,Dept forms Stock,Information Management Services,WILLIAMS LEA LTD,5100039768,"37,079.33",Generic Stock,WF6 1TN,,,,
HMRC,HMRC,02/09/2014,Dept forms Stock,Benefits & Credits Delivery,WILLIAMS LEA LTD,5100039780,"16,988.40",Bulk order for ChB/Tax Credits Forms/Envelopes ,WF6 1TN,,,,
HMRC,HMRC,02/09/2014,Dept forms Stock,Benefits & Credits Delivery,WILLIAMS LEA LTD,5100039780,"48,397.80",Bulk order for ChB/Tax Credits Forms/Envelopes ,WF6 1TN,,,,
HMRC,HMRC,02/09/2014,Gov Bank Serv Charge,Finance & Internal Audit,CITIBANK NA,5100039937,"52,643.75",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,E14 5LB,,,,
HMRC,HMRC,02/09/2014,Bank Charges PO Card,Finance & Internal Audit,POST OFFICE LTD,5100040065,"949,040.55",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG,,,,
HMRC,HMRC,02/09/2014,Rent,Estates & Support Services,COLLIERS INT PROPERTY  CONSULT LTD,5100040090,"30,303.00",Monthly rent payment payable to the Landlord,W1U 7GA,,,,
HMRC,HMRC,02/09/2014,Rent,Estates & Support Services,COLLIERS INT PROPERTY  CONSULT LTD,5100040090,"788,697.00",Monthly rent payment payable to the Landlord,W1U 7GA,,,,
HMRC,HMRC,02/09/2014,Landlord Charges,Estates & Support Services,GVA (PMA321),5100040101,"21,789.00",Standard Landlord Service Charge payable to the Landlord,B1 2JJ,,,,
HMRC,HMRC,02/09/2014,Rent,Estates & Support Services,GVA (PMA321),5100040101,"50,400.00",Monthly rent payment payable to the Landlord,B1 2JJ,,,,
HMRC,HMRC,02/09/2014,Landlord Charges,Estates & Support Services,GVA GRIMLEY LLP,5100040103,"3,171.61",Standard Landlord Service Charge payable to the Landlord,B1 2JJ,,,,
HMRC,HMRC,02/09/2014,Rent,Estates & Support Services,GVA GRIMLEY LLP,5100040103,"6,818.54",Monthly rent payment payable to the Landlord,B1 2JJ
HMRC,HMRC,02/09/2014,Landlord Charges,Estates & Support Services,GVA GRIMLEY LLP,5100040103,"95,941.19",Standard Landlord Service Charge payable to the Landlord,B1 2JJ
HMRC,HMRC,02/09/2014,Rent,Estates & Support Services,GVA GRIMLEY LLP,5100040103,"206,260.96",Monthly rent payment payable to the Landlord,B1 2JJ
HMRC,HMRC,02/09/2014,Oth PFI unitary chrg,Estates & Support Services,HAYMARKET SPV,5100040113,"41,973.90",Charges for accommodation provided under the Haymarket Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,02/09/2014,Oth PFI unitary chrg,Estates & Support Services,COCHRANE SQUARE SPV,5100040114,"44,138.78",Charges for accommodation provided under the Cochrane Square Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,03/09/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100040190,384.85,Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,03/09/2014,OHS,HR,ATOS IT SERVICES UK LTD,5100040190,"84,952.07",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,03/09/2014,Diesel fuel,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100040277,"47,305.02",Vehicle Fleet Services,SN5 6PS
HMRC,HMRC,04/09/2014,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100040285,"56,016.00",Monthly E-Recruitment Service & Advertisement fee for June 2014,SW19 8DR
HMRC,HMRC,04/09/2014,Telephone Support,Information Management Services,KCOM GROUP PLC,5100040299,"3,036.44",Set up charges for replacement Contact Centre Service,WF2 0UG
HMRC,HMRC,04/09/2014,Telephone Support,Information Management Services,KCOM GROUP PLC,5100040299,"321,863.39",Set up charges for replacement Contact Centre Service,WF2 0UG
HMRC,HMRC,04/09/2014,Recruitment services,Risk & Intelligence,MENDAS LTD,5100040354,"26,154.00",Recruitment of intelligence analysts,SE1 2YH
HMRC,HMRC,04/09/2014,Software coding,Information Management Services,THOUGHTWORKS LTD,5100040356,"43,756.80",MDTP (Digital) development contractor costs ,WC1V 7AA
HMRC,HMRC,04/09/2014,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100040369,"28,360.80",Qualitative research to inform the communications and roll out strategy for Tax-Free Childcare.,SE1 1PY
HMRC,HMRC,04/09/2014,IT Cost Assurance,Information Management Services,CIVICA UK LIMITED,5100040434,"27,837.00",NES Programme - work undertaken by 3rd party supplier,SW15 6AR
HMRC,HMRC,04/09/2014,IT Cost Assurance,Information Management Services,CIVICA UK LIMITED,5100040434,"39,937.50",NES Programme - work undertaken by Civica,SW15 6AR
HMRC,HMRC,04/09/2014,IT Cost Assurance,Information Management Services,CIVICA UK LIMITED,5100040434,"39,937.50",NES Programme - work undertaken by Civica,SW15 6AR
