Department	Entity	Date	Expense Type	Expense Area	Supplier	Transaction Number	Amount	Expense Type 2	Expense Area 2	Description	Supplier Postcode	Period
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	London Bus School	GPROSTD334352	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	London Met Uni	GPROSTD334370	116,271.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	London Sch Economics	GPROSTD334361	126,808.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	London South Bank	GPROSTD334379	60,681.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Loughborough Uni	GPROSTD334397	122,921.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Manchester Met	GPROSTD334415	103,884.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Middlesex University	GPROSTD334433	42,269.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Nottingham Trent Uni	GPROSTD334469	63,620.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Open University	GPROSTD334487	71,388.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Oxford Brookes Univ	GPROSTD334514	123,063.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Queen Mary, UoL	GPROSTD334541	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Roehampton Uni	GPROSTD334559	34,657.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Royal Holloway	GPROSTD334577	36,444.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Royal Veterinary	GPROSTD334595	89,692.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	SOAS	GPROSTD334496	35,711.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Sheffield Hallam Uni	GPROSTD334613	90,951.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Southampton Solent U	GPROSTD334631	65,882.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	St George's Med Sch	GPROSTD334658	70,246.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Staffordshire Uni	GPROSTD334649	90,339.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Teesside University	GPROSTD334694	95,709.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Trinity Laban Cons M	GPROSTD334712	29,272.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni College London	GPROSTD334388	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni West of England	GPROSTD334730	88,797.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Arts London	GPROSTD334343	189,339.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Bedfordshire	GPROSTD334406	36,375.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Birmingham	GPROSTD333911	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Bradford	GPROSTD333938	81,435.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Brighton	GPROSTD333947	77,655.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Bristol	GPROSTD333956	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Cambridge	GPROSTD333983	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Central Lancs	GPROSTD334019	169,958.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Chester	GPROSTD334028	32,860.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of East Anglia	GPROSTD334109	132,749.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of East London	GPROSTD334118	45,718.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Gloucester	GPROSTD334163	25,192.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Greenwich	GPROSTD334181	129,995.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Hertfordshire	GPROSTD334199	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Huddersfield	GPROSTD334208	70,077.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Leicester	GPROSTD334298	144,202.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Lincoln	GPROSTD334307	38,289.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Liverpool	GPROSTD334334	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Manchester	GPROSTD334424	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Newcastle	GPROSTD334442	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Northampton	GPROSTD334451	89,590.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Northumbria	GPROSTD334460	94,001.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Nottingham	GPROSTD334478	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Plymouth	GPROSTD334523	113,068.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Portsmouth	GPROSTD334532	58,096.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Reading	GPROSTD334550	163,153.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Salford	GPROSTD334604	134,315.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Sheffield	GPROSTD334622	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Southampton	GPROSTD334640	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Sunderland	GPROSTD334667	77,692.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Warwick	GPROSTD334721	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of West London	GPROSTD334703	46,344.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Westminster	GPROSTD334739	93,955.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	Uni of Wolverhampton	GPROSTD334748	156,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Bath	GPROSTD333893	178,554.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Derby	GPROSTD334091	50,684.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Durham	GPROSTD334100	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Essex	GPROSTD334136	55,686.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Exeter	GPROSTD334145	201,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Hull	GPROSTD334217	147,398.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Kent	GPROSTD334244	66,087.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Leeds	GPROSTD334280	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Oxford	GPROSTD334505	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Surrey	GPROSTD334676	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of Sussex	GPROSTD334685	139,744.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15 (BIS)	RIS policy team	University of York	GPROSTD334757	214,165.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Anglia Ruskin Uni	GPROSTD338843	42,988.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Aston University	GPROSTD338852	42,010.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Birmingham City Univ	GPROSTD338978	32,150.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Brunel University	GPROSTD338933	27,948.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	City University, Lon	GPROSTD339014	41,621.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Coventry University	GPROSTD339032	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Cranfield University	GPROSTD339041	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	De Montfort Uni	GPROSTD339050	25,464.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Imperial College	GPROSTD339194	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Inst of Education	GPROSTD339095	25,377.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	King's College	GPROSTD339221	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Lancaster University	GPROSTD339239	54,993.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Leeds Met University	GPROSTD339257	37,312.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Liverpool John Moore	GPROSTD339284	48,254.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	London Bus School	GPROSTD339320	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	London Met Uni	GPROSTD339338	38,457.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	London Sch Economics	GPROSTD339329	41,942.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Loughborough Uni	GPROSTD339365	40,656.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Manchester Met	GPROSTD339383	34,360.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Oxford Brookes Univ	GPROSTD339482	40,703.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Queen Mary, UoL	GPROSTD339509	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Royal Veterinary	GPROSTD339563	29,666.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Sheffield Hallam Uni	GPROSTD339581	30,082.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Staffordshire Uni	GPROSTD339617	29,880.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Teesside University	GPROSTD339662	31,656.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni College London	GPROSTD339356	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni West of England	GPROSTD339698	29,370.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Arts London	GPROSTD339311	62,624.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Birmingham	GPROSTD338879	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Bradford	GPROSTD338906	26,935.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Brighton	GPROSTD338915	25,684.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Bristol	GPROSTD338924	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Cambridge	GPROSTD338951	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Central Lancs	GPROSTD338987	56,214.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of East Anglia	GPROSTD339077	43,907.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Greenwich	GPROSTD339149	42,996.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Hertfordshire	GPROSTD339167	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Leicester	GPROSTD339266	47,695.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Liverpool	GPROSTD339302	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Manchester	GPROSTD339392	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Newcastle	GPROSTD339410	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Northampton	GPROSTD339419	29,632.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Northumbria	GPROSTD339428	31,091.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Nottingham	GPROSTD339446	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Plymouth	GPROSTD339491	37,398.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Reading	GPROSTD339518	53,963.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Salford	GPROSTD339572	44,425.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Sheffield	GPROSTD339590	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Southampton	GPROSTD339608	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Sunderland	GPROSTD339635	25,697.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Warwick	GPROSTD339689	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Westminster	GPROSTD339707	31,076.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	Uni of Wolverhampton	GPROSTD339716	51,873.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Bath	GPROSTD338861	59,057.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Durham	GPROSTD339068	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Exeter	GPROSTD339113	66,757.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Hull	GPROSTD339185	48,752.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Leeds	GPROSTD339248	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Oxford	GPROSTD339473	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Surrey	GPROSTD339644	70,835.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of Sussex	GPROSTD339653	46,221.00			
BIS	HEFCE	14/11/2013	HEIF 2011-15	RIS policy team	University of York	GPROSTD339725	70,835.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Barking and Dagenham	GPROSTD328735	249,600.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Barnet LEA	GPROSTD328736	233,292.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Bath LEA	GPROSTD328734	188,367.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Beds LEA	GPROSTD328738	74,472.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Birmingham LEA	GPROSTD328739	172,968.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Bolton LEA	GPROSTD328740	47,730.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Bromley LEA	GPROSTD328743	41,817.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Bucks County Council	GPROSTD333792	106,409.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Cheshire West	GPROSTD328745	111,930.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	City of Bradford	GPROSTD328741	88,446.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Coventry LEA	GPROSTD328746	84,723.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Derbyshire LEA	GPROSTD328750	41,352.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Devon County Council	GPROSTD328751	105,978.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Devon County Council	GPROSTD343345	57,808.22			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Doncaster Council	GPROSTD328752	52,155.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Dorset LEA	GPROSTD328753	76,497.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Durham LEA	GPROSTD328755	33,750.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Ealing LEA	GPROSTD328756	38,544.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	East Riding	GPROSTD328757	156,087.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	East Sussex LEA	GPROSTD328758	251,193.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Essex LEA	GPROSTD328759	44,166.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Gloucs LEA	GPROSTD328760	58,089.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Goldsmiths' College	GPROSTD328811	42,075.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Hampshire LEA	GPROSTD328761	285,864.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Hertfordshire CC	GPROSTD328763	90,054.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Hounslow LEA	GPROSTD328764	33,639.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Kent LEA	GPROSTD328765	40,209.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Kingston LEA	GPROSTD328766	51,423.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Kirklees Council	GPROSTD328767	98,160.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Lancashire LEA	GPROSTD328768	162,798.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Leeds LEA	GPROSTD328769	211,983.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Leics LEA	GPROSTD328770	221,298.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Liverpool LEA	GPROSTD328772	259,689.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	London Met Uni	GPROSTD328813	267,537.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	London PFA	GPROSTD328773	139,350.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	London South Bank	GPROSTD328814	53,967.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Manchester Cty Couni	GPROSTD328774	336,588.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Mid'brough Council	GPROSTD328775	48,093.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Newcastle LEA	GPROSTD328776	111,918.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Northum'lnd LEA	GPROSTD328779	47,676.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Notts LEA	GPROSTD328781	174,729.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Oxfordshire LEA	GPROSTD328783	111,447.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Roehampton Uni	GPROSTD328817	30,942.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Sheffield LEA	GPROSTD328785	186,747.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Staffs LEA	GPROSTD328789	139,221.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Sunderland  Council	GPROSTD328792	94,110.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Uni of Greenwich	GPROSTD328812	88,113.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Uni of Westminster	GPROSTD328825	97,710.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Wakefield LEA	GPROSTD328795	43,470.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Walsall LEA	GPROSTD328796	93,126.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Windsor LEA	GPROSTD328802	28,356.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Wolv'ton LEA	GPROSTD328803	248,829.00			
BIS	HEFCE	14/11/2013	Inherited Staff	Finance	Worcester CC	GPROSTD328804	70,620.00			
BIS	HEFCE	14/11/2013	JISC Capital (R)	JISC NAH	JISC	GPROSTD343062	1,000,000.00			
BIS	HEFCE	14/11/2013	JISC Capital (T)	RIS policy team	JISC	GPROSTD343069	1,500,000.00			
BIS	HEFCE	14/11/2013	JISC	JISC NAH	JISC	GPROSTD340579	3,385,917.00			
BIS	HEFCE	14/11/2013	Leaders Foundation	LGM	Leader Foundation HE	GPROSTD342831	75,000.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Courtauld Institute	GPROSTD340155	80,417.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Uni of Cambridge	GPROSTD340154	163,000.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Uni of East Anglia	GPROSTD340158	25,000.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Uni of Manchester	GPROSTD340143	172,500.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Uni of Manchester	GPROSTD340161	172,500.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	Uni of Reading	GPROSTD340165	25,000.00			
BIS	HEFCE	14/11/2013	Museums, Gal & Coll	RIS policy team	University of Oxford	GPROSTD340164	279,583.00			
BIS	HEFCE	14/11/2013	Policy Ongoing Serv	Central	Council for Industry	GPROSTD333826	50,000.00			
BIS	HEFCE	14/11/2013	Policy Ongoing Serv	Central	NUS	GPROSTD342841	51,000.00			
BIS	HEFCE	14/11/2013	Promoting Efficiency	LGM	Leader Foundation HE	GPROSTD326829	46,000.00			
BIS	HEFCE	14/11/2013	Promoting Efficiency	LGM	NUS	GPROSTD342986	42,000.00			
BIS	HEFCE	14/11/2013	Quality Assurance	E&P policy team	NUS	PIG7095	50,000.00			
BIS	HEFCE	14/11/2013	Quality Assurance	E&P policy team	QAA	GPROSTD343190	294,572.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Aston University	GPROSTD327899	82,023.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Birkbeck College	GPROSTD327903	126,669.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Brunel University	GPROSTD327911	153,832.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	City University, Lon	GPROSTD327919	100,849.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Coventry University	GPROSTD327921	33,540.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Cranfield University	GPROSTD327922	303,626.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	De Montfort Uni	GPROSTD327924	71,097.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Goldsmiths' College	GPROSTD327935	83,423.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Imperial College	GPROSTD327941	2,170,568.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Imperial College	GPROSTD332960	75,744.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Inst Cancer Research	GPROSTD327914	305,411.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Inst of Education	GPROSTD327930	174,431.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Keele University	GPROSTD327942	98,275.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	King's College	GPROSTD327944	1,034,175.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	King's College	GPROSTD332963	36,088.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Kingston University	GPROSTD327945	35,107.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Lancaster University	GPROSTD327946	286,220.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Liverpool John Moore	GPROSTD327952	87,849.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	London Bus School	GPROSTD327955	33,074.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	London Met Uni	GPROSTD327958	39,554.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	London Sch Economics	GPROSTD327956	195,943.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	London Sch Hygiene	GPROSTD327957	290,792.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	London South Bank	GPROSTD327959	36,799.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Loughborough Uni	GPROSTD327960	347,395.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Manchester Met	GPROSTD327962	61,160.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Middlesex University	GPROSTD327963	36,138.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Nottingham Trent Uni	GPROSTD327968	50,626.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Open University	GPROSTD327969	163,927.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Oxford Brookes Univ	GPROSTD327972	54,851.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Queen Mary, UoL	GPROSTD327975	552,593.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Royal College of Art	GPROSTD327979	25,242.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Royal Holloway	GPROSTD327981	168,105.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Royal Veterinary	GPROSTD327982	83,828.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	SOAS	GPROSTD327970	49,136.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Sheffield Hallam Uni	GPROSTD327986	89,467.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	St George's Med Sch	GPROSTD327983	112,364.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Teesside University	GPROSTD327992	25,906.00			
BIS	HEFCE	14/11/2013	RCIF Round 2	Finance	Uni College London	GPROSTD327993	2,147,622.00			
