Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,07/01/2013,Capital Expenditure,Clinical Practice Research Datalink,ACCENTURE,600076715,53293.26,788629066
Dept of Health,MHRA,07/01/2013,Third Party IT Contracts,Operations & Finance,ACCENTURE,600076711,1723.16,788629066
Dept of Health,MHRA,07/01/2013,Third Party IT Contracts,Information Management,ACCENTURE,600076711,11052.00,788629066
Dept of Health,MHRA,07/01/2013,Third Party IT Contracts,Information Management,ACCENTURE,600076711,10027.82,788629066
Dept of Health,MHRA,07/01/2013,Third Party IT Contracts,Clinical Practice Research Datalink,ACCENTURE,600076711,8395.90,788629066
Dept of Health,MHRA,10/01/2013,Third Party IT Contracts,Information Management,DEPARTMENT OF HEALTH,600076749,62820.75,888815064
Dept of Health,MHRA,10/01/2013,Solicitors,Policy,DEPARTMENT FOR WORK & PENSIONS,600076784,190043.20,888815554
Dept of Health,MHRA,14/01/2013,Computing Operation Costs,Information Management,ACCENTURE,600076976,754006.81,788629066
Dept of Health,MHRA,15/01/2013,IT Purchases,Information Management,ACCENTURE,600076933,173179.52,788629066
Dept of Health,MHRA,15/01/2013,Telecommunications,Information Management,VODAFONE CORPORATE LIMITED,600077009,26505.90,569953277
Dept of Health,MHRA,15/01/2013,Reprographics,Operations & Finance,DEPARTMENT OF HEALTH,600076748,33653.26,888815064
Dept of Health,MHRA,21/01/2013,UK Hotel/Accommodation,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600077029,420.31,413640679
Dept of Health,MHRA,21/01/2013,UK Private Vehicle Hire,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600077029,434.43,413640679
Dept of Health,MHRA,21/01/2013,UK Rail/Tube/Tram,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600077029,563.42,413640679
Dept of Health,MHRA,21/01/2013,Overseas Air,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600077029,339.75,413640679
Dept of Health,MHRA,21/01/2013,Overseas Hotel/Accommodation,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600077029,3.02,413640679
Dept of Health,MHRA,21/01/2013,UK Hotel/Accommodation,Communications,HOGG ROBINSON LTD,600077029,109.66,413640679
Dept of Health,MHRA,21/01/2013,UK Rail/Tube/Tram,Communications,HOGG ROBINSON LTD,600077029,15.89,413640679
Dept of Health,MHRA,21/01/2013,UK Rail/Tube/Tram,Directorate,HOGG ROBINSON LTD,600077029,15.89,413640679
Dept of Health,MHRA,21/01/2013,UK Rail/Tube/Tram,Human Resources,HOGG ROBINSON LTD,600077029,16.67,413640679
Dept of Health,MHRA,21/01/2013,UK Miscellaneous T&S,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600077029,57.36,413640679
Dept of Health,MHRA,21/01/2013,UK Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600077029,367.70,413640679
Dept of Health,MHRA,21/01/2013,UK Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600077029,17253.09,413640679
Dept of Health,MHRA,21/01/2013,UK Private Vehicle Hire,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600077029,3363.23,413640679
Dept of Health,MHRA,21/01/2013,UK Rail/Tube/Tram,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600077029,9543.22,413640679
