Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,06/05/2010,Telecommunications,Information Management,BUYING SOLUTIONS,600054636,98325.97,GD103
Dept of Health,MHRA,06/05/2010,Rates,Operations & Finance,WANDSWORTH BOROUGH COUNCIL,600053772,103609.00,216259470
Dept of Health,MHRA,06/05/2010,Capital Expenditure,Operations & Finance,OFFICE PROJECTS LIMITED (OPL),600054637,136625.16,648993175
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,Licensing,FCM TRAVEL SOLUTIONS,600054829,1184.78,662428530
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,Vigilance and Risk Management of Medicines,FCM TRAVEL SOLUTIONS,600054829,1761.66,662428530
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,"Inspection, Enforcement & Standards",FCM TRAVEL SOLUTIONS,600054829,-2981.30,662428530
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,General Practice Research Database,FCM TRAVEL SOLUTIONS,600054829,987.26,662428530
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,Policy,FCM TRAVEL SOLUTIONS,600054829,9112.11,662428530
Dept of Health,MHRA,11/05/2010,Overseas Travel & Subsistence,Directorate,FCM TRAVEL SOLUTIONS,600054829,5807.80,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Licensing,FCM TRAVEL SOLUTIONS,600054829,434.20,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Vigilance and Risk Management of Medicines,FCM TRAVEL SOLUTIONS,600054829,231.60,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,"Inspection, Enforcement & Standards",FCM TRAVEL SOLUTIONS,600054829,5065.85,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Policy,FCM TRAVEL SOLUTIONS,600054829,345.00,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Operations & Finance,FCM TRAVEL SOLUTIONS,600054829,155.75,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Devices Medical,FCM TRAVEL SOLUTIONS,600054829,231.20,662428530
Dept of Health,MHRA,11/05/2010,UK Travel & Subsistence,Devices Technology & Safety,FCM TRAVEL SOLUTIONS,600054829,3120.90,662428530
Dept of Health,MHRA,11/05/2010,Committees Travel & Subsistence,Licensing,FCM TRAVEL SOLUTIONS,600054829,633.05,662428530
Dept of Health,MHRA,18/05/2010,Professional Services,Operations & Finance,EC HARRIS LLP,600055077,62780.25,660476038
Dept of Health,MHRA,20/05/2010,Capital Expenditure,Information Management,ACCENTURE,600054923,37025.04,788629066
Dept of Health,MHRA,20/05/2010,IT Purchases,Information Management,ACCENTURE,600054925,190135.69,788629066
Dept of Health,MHRA,20/05/2010,Computing Accenture Costs,Information Management,ACCENTURE,600054928,578143.65,788629066
Dept of Health,MHRA,25/05/2010,Building Maintenance & Utilities,Operations & Finance,BNP PARIBAS REAL ESTATE,600054946,88503.20,
Dept of Health,MHRA,25/05/2010,Facilities Management,Operations & Finance,DEPARTMENT OF HEALTH,600055072,45580.00,888815064
Dept of Health,MHRA,25/05/2010,Security,Operations & Finance,DEPARTMENT OF HEALTH,600055072,53500.00,888815064
Dept of Health,MHRA,25/05/2010,Cleaning,Operations & Finance,DEPARTMENT OF HEALTH,600055072,61000.00,888815064
Dept of Health,MHRA,25/05/2010,Building Maintenance & Utilities,Operations & Finance,DEPARTMENT OF HEALTH,600055072,26451.66,888815064
Dept of Health,MHRA,25/05/2010,Premises Rental,Operations & Finance,ZURICH ASSURANCE LTD,600055196,29375.00,107831677
Dept of Health,MHRA,25/05/2010,Service Charge,Operations & Finance,ZURICH ASSURANCE LTD,600055196,15302.32,107831677
Dept of Health,MHRA,27/05/2010,Solicitors,"Inspection, Enforcement & Standards",DEPARTMENT FOR WORK & PENSIONS,600055073,31611.07,888815554
Dept of Health,MHRA,27/05/2010,Capital Expenditure,Operations & Finance,OFFICE PROJECTS LIMITED (OPL),600055083,216787.86,648993175
Dept of Health,MHRA,28/05/2010,Solicitors,Policy,DEPARTMENT FOR WORK & PENSIONS,600055343,245804.89,888815554
